1	1	0	-1.5	3.03	3	.00952380000000019	-.323809533333333	.333333333333333	4.46	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	1	-1.35714285714286	4.62	3	.00952380000000019	-.323809533333333	.333333333333333	4.88	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	2	-1.21428571428571	2.85	3	.00952380000000019	-.323809533333333	.333333333333333	4.58	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	3	-1.07142857142857	6.4	4	1.0095238	-.323809533333333	1.33333333333333	4.49	1	-1.9904762	-.133333342857143	-1.85714285714286
1	1	4	-.928571428571429	2.54	1	-1.9904762	-.323809533333333	-1.66666666666667	5.04	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	5	-.785714285714286	5.16	2	-.9904762	-.323809533333333	-.666666666666667	4.87	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	6	-.642857142857143	2.7	3	.00952380000000019	-.323809533333333	.333333333333333	5.63	2	-.9904762	-.133333342857143	-.857142857142857
1	1	7	-.5	5	4	1.0095238	-.323809533333333	1.33333333333333	2.97	4	1.0095238	-.133333342857143	1.14285714285714
1	1	8	-.357142857142857	4.1	3	.00952380000000019	-.323809533333333	.333333333333333	4.08	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	9	-.214285714285714	5.47	2	-.9904762	-.323809533333333	-.666666666666667	5.36	5	2.0095238	-.133333342857143	2.14285714285714
1	1	10	-.0714285714285714	5.7	2	-.9904762	-.323809533333333	-.666666666666667	4.36	2	-.9904762	-.133333342857143	-.857142857142857
1	1	11	.0714285714285714	5.89	1	-1.9904762	-.323809533333333	-1.66666666666667	4.91	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	12	.214285714285714	4.9	3	.00952380000000019	-.323809533333333	.333333333333333	4.91	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	13	.357142857142857	4.86	4	1.0095238	-.323809533333333	1.33333333333333	3.72	4	1.0095238	-.133333342857143	1.14285714285714
1	1	14	.5	3.99	0	-2.9904762	-.323809533333333	-2.66666666666667	5.54	2	-.9904762	-.133333342857143	-.857142857142857
1	1	15	.642857142857143	3.24	1	-1.9904762	-.323809533333333	-1.66666666666667	2.98	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	16	.785714285714286	4.21	1	-1.9904762	-.323809533333333	-1.66666666666667	4.56	2	-.9904762	-.133333342857143	-.857142857142857
1	1	17	.928571428571429	4.4	3	.00952380000000019	-.323809533333333	.333333333333333	3.94	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	18	1.07142857142857	4.72	4	1.0095238	-.323809533333333	1.33333333333333	3.09	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	19	1.21428571428571	4.75	4	1.0095238	-.323809533333333	1.33333333333333	5.71	3	.00952380000000019	-.133333342857143	.142857142857143
1	1	20	1.35714285714286	5.46	5	2.0095238	-.323809533333333	2.33333333333333	5.85	2	-.9904762	-.133333342857143	-.857142857142857
2	3	0	-1.5	4.57	5	2.0095238	.295238085714286	1.71428571428571	8.98	1	-1.9904762	-.323809533333333	-1.66666666666667
2	3	1	-1.35714285714286	3.72	3	.00952380000000019	.295238085714286	-.285714285714286	7.47	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	2	-1.21428571428571	3.41	4	1.0095238	.295238085714286	.714285714285714	7.42	2	-.9904762	-.323809533333333	-.666666666666667
2	3	3	-1.07142857142857	4.21	4	1.0095238	.295238085714286	.714285714285714	7.39	4	1.0095238	-.323809533333333	1.33333333333333
2	3	4	-.928571428571429	5.43	4	1.0095238	.295238085714286	.714285714285714	7.96	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	5	-.785714285714286	3.31	4	1.0095238	.295238085714286	.714285714285714	9.4	1	-1.9904762	-.323809533333333	-1.66666666666667
2	3	6	-.642857142857143	4.74	3	.00952380000000019	.295238085714286	-.285714285714286	8.47	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	7	-.5	5.5	3	.00952380000000019	.295238085714286	-.285714285714286	8.09	2	-.9904762	-.323809533333333	-.666666666666667
2	3	8	-.357142857142857	4.53	4	1.0095238	.295238085714286	.714285714285714	7.39	0	-2.9904762	-.323809533333333	-2.66666666666667
2	3	9	-.214285714285714	4.49	3	.00952380000000019	.295238085714286	-.285714285714286	6.76	4	1.0095238	-.323809533333333	1.33333333333333
2	3	10	-.0714285714285714	3.33	2	-.9904762	.295238085714286	-1.28571428571429	7.38	1	-1.9904762	-.323809533333333	-1.66666666666667
2	3	11	.0714285714285714	3.86	3	.00952380000000019	.295238085714286	-.285714285714286	7.89	2	-.9904762	-.323809533333333	-.666666666666667
2	3	12	.214285714285714	3.26	3	.00952380000000019	.295238085714286	-.285714285714286	8.8	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	13	.357142857142857	4.73	2	-.9904762	.295238085714286	-1.28571428571429	8.77	2	-.9904762	-.323809533333333	-.666666666666667
2	3	14	.5	5.26	3	.00952380000000019	.295238085714286	-.285714285714286	7.81	4	1.0095238	-.323809533333333	1.33333333333333
2	3	15	.642857142857143	4.33	2	-.9904762	.295238085714286	-1.28571428571429	7.1	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	16	.785714285714286	3.56	4	1.0095238	.295238085714286	.714285714285714	8.23	4	1.0095238	-.323809533333333	1.33333333333333
2	3	17	.928571428571429	5.62	4	1.0095238	.295238085714286	.714285714285714	7.49	4	1.0095238	-.323809533333333	1.33333333333333
2	3	18	1.07142857142857	4.34	4	1.0095238	.295238085714286	.714285714285714	5.7	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	19	1.21428571428571	4.64	2	-.9904762	.295238085714286	-1.28571428571429	7.6	3	.00952380000000019	-.323809533333333	.333333333333333
2	3	20	1.35714285714286	3.85	3	.00952380000000019	.295238085714286	-.285714285714286	8.92	4	1.0095238	-.323809533333333	1.33333333333333
3	5	0	-1.5	3.08	3	.00952380000000019	-.371428580952381	.380952380952381	4.52	2	-.9904762	.438095228571429	-1.42857142857143
3	5	1	-1.35714285714286	3.96	3	.00952380000000019	-.371428580952381	.380952380952381	5.75	4	1.0095238	.438095228571429	.571428571428571
3	5	2	-1.21428571428571	3.95	1	-1.9904762	-.371428580952381	-1.61904761904762	5.27	3	.00952380000000019	.438095228571429	-.428571428571429
3	5	3	-1.07142857142857	3.12	4	1.0095238	-.371428580952381	1.38095238095238	5.81	4	1.0095238	.438095228571429	.571428571428571
3	5	4	-.928571428571429	4.37	2	-.9904762	-.371428580952381	-.619047619047619	6.22	3	.00952380000000019	.438095228571429	-.428571428571429
3	5	5	-.785714285714286	3.44	2	-.9904762	-.371428580952381	-.619047619047619	5.66	2	-.9904762	.438095228571429	-1.42857142857143
